,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
304591,3,3,0.06,Bronx,New York,10467,1074,1996-08-16,675000
304592,3,1,0.04,New Rochelle,New York,10801,1233,1994-12-20,319700
304599,3,2,0.04,Bronx,New York,10457,1424,2018-07-09,529000
304600,3,3,0.04,Bronx,New York,10469,1782,1994-09-23,599000
304602,6,4,0.12,Bronx,New York,10469,5348,1999-06-15,1300000
304604,4,3,0.11,Pelham,New York,10803,1700,2001-05-30,655000
304607,6,5,0.21,Pelham,New York,10803,3848,1995-04-17,1497800
304616,3,3,0.29,New Rochelle,New York,10805,1844,2017-08-03,774999
304617,1,1,0.43,Bronx,New York,10467,800,1986-04-23,118000
304620,3,3,11.0,Yonkers,New York,10704,1584,2004-02-23,599999
304623,4,5,0.06,New York City,New York,10128,2735,2022-03-15,6199000
304625,4,3,0.07,Bronx,New York,10469,2909,2021-06-22,739000
304626,3,2,0.05,Bronx,New York,10459,843,1997-09-18,269000
304628,11,4,0.04,New York City,New York,10030,2499,2018-01-02,1450000
304629,2,1,0.12,Mamaroneck,New York,10543,1212,2019-06-11,324999
304631,2,1,0.05,Bronx,New York,10459,843,1997-09-18,240000
304632,4,1,0.04,Bronx,New York,10456,1328,2006-06-07,479000
304634,3,3,0.05,Bronx,New York,10469,1400,2001-04-12,480000
304639,4,3,0.06,Mount Vernon,New York,10550,1780,2011-10-11,525000
304641,8,3,0.08,Bronx,New York,10466,2875,1987-03-19,949000
304649,7,4,0.06,Bronx,New York,10462,2640,1986-04-30,1075000
304655,4,2,0.06,Bronx,New York,10469,1360,2007-01-16,600000
304656,8,5,0.06,Bronx,New York,10472,3240,1999-08-06,1250000
304662,8,3,0.06,Bronx,New York,10460,3304,2017-04-07,729000
304666,14,8,0.09,Bronx,New York,10462,5460,2017-11-13,1699999
304670,6,3,0.03,Bronx,New York,10459,1344,2017-10-12,640000
304675,11,6,0.06,Bronx,New York,10472,4860,2017-02-17,1499000
304676,4,5,0.04,New York,New York,10031,4160,1997-03-19,2950000
304678,8,3,0.06,Bronx,New York,10462,2400,1997-03-18,909000
304684,5,4,1.0,Larchmont,New York,10538,3016,2021-12-17,999999
304687,5,2,0.03,Bronx,New York,10459,1382,2015-07-29,699000
304703,5,3,0.04,Bronx,New York,10469,2160,2013-07-01,820000
304712,6,3,0.06,New York City,New York,10462,1904,2016-06-20,775000
304713,3,2,0.15,Bronx,New York,10469,2340,1996-12-26,775000
304718,4,1,0.05,Bronx,New York,10451,1444,2003-09-29,896000
304721,6,2,0.04,Bronx,New York,10462,2910,2017-04-05,850000
304723,6,3,0.12,Mount Vernon,New York,10552,2500,2016-06-15,839900
304729,5,3,0.07,Pelham,New York,10469,2512,2004-02-10,799000
304733,3,2,0.07,Bronx,New York,10461,1280,1995-01-19,659000
304735,2,2,0.04,New York City,New York,10019,1264,2008-09-08,1195000
304738,3,3,0.04,Bronx,New York,10469,1260,2021-11-16,739000
304739,1,1,0.04,New York City,New York,10128,880,2021-03-05,1495000
304740,3,4,0.13,Mount Vernon,New York,10552,2553,2019-09-19,779000
304741,5,3,0.04,Bronx,New York,10457,1587,2020-02-28,515000
304745,3,2,0.15,Larchmont,New York,10538,1638,1990-02-13,749000
304756,4,3,0.06,Bronx,New York,10469,2000,2001-08-15,680000
304769,3,2,0.1,New Rochelle,New York,10801,1518,1986-10-16,659900
304771,3,3,0.23,Bronx,New York,10469,2565,2002-03-19,1290000
304774,1,1,0.46,Bronx,New York,10461,490,1991-05-29,200000
304777,5,3,0.05,Bronx,New York,10462,1368,2021-07-19,629000
304778,5,2,0.05,Bronx,New York,10459,1680,1995-04-06,720000
304788,8,3,0.06,Mount Vernon,New York,10550,3000,2010-01-29,727000
304789,6,3,0.04,Bronx,New York,10472,3060,2019-10-10,978000
304790,3,2,0.06,Bronx,New York,10469,1600,2017-09-25,550000
304792,4,2,0.03,Bronx,New York,10459,2512,2009-06-30,649000
304794,2,2,0.21,Bronx,New York,10456,780,2021-09-24,269900
304798,3,3,0.05,Bronx,New York,10469,1974,2004-03-18,640000
304802,6,3,0.06,Mount Vernon,New York,10552,1800,2018-07-19,750000
304803,4,3,0.17,Mount Vernon,New York,10552,2600,2021-07-02,675000
304809,7,4,0.06,Bronx,New York,10461,3240,1991-11-26,1349998
304812,6,2,0.06,Bronx,New York,10462,1978,2014-10-31,730000
304817,3,2,0.05,New Rochelle,New York,10801,1600,2018-10-22,449999
304821,3,2,0.04,Bronx,New York,10470,1665,2005-06-03,575000
304827,5,4,0.05,Bronx,New York,10460,2612,2007-03-22,600000
304833,6,2,0.12,Mount Vernon,New York,10552,2948,2015-08-03,965000
304834,4,3,0.04,Bronx,New York,10462,1782,2002-03-21,759000
304852,3,3,0.05,Bronx,New York,10466,1194,2022-01-13,659000
304854,7,5,0.7,New Rochelle,New York,10804,4400,2002-11-19,2850000
304861,4,3,0.08,Bronx,New York,10466,1813,2013-03-22,699999
304863,2,2,0.29,New York City,New York,10024,1200,2006-05-30,1595000
304867,3,2,0.07,Bronx,New York,10467,1000,2005-01-26,490000
304871,2,2,0.07,New Rochelle,New York,10801,1044,2019-11-13,430000
304872,2,1,0.04,Bronx,New York,10466,1600,2018-03-12,449000
304874,5,2,0.05,Bronx,New York,10467,2280,2013-08-02,750000
304875,5,4,0.04,Bronx,New York,10470,2075,2003-01-27,949000
304889,6,6,0.72,Pelham,New York,10803,7816,2007-05-10,2499999
304900,7,3,0.04,Bronx,New York,10460,1600,2005-01-25,625007
304910,3,2,0.15,New Rochelle,New York,10801,1600,1999-05-24,650000
304913,2,2,0.01,Pelham,New York,10803,1307,2020-03-23,699000
304919,3,3,0.07,Yonkers,New York,10704,1152,2021-10-29,668000
304929,9,3,0.05,Bronx,New York,10465,3432,2015-02-02,1500000
304930,7,2,0.06,Bronx,New York,10469,2160,2004-08-04,875000
304937,6,5,0.07,Bronx,New York,10469,3000,2021-12-03,969000
304944,6,3,0.06,Bronx,New York,10461,1668,2018-10-19,899000
304957,6,3,0.14,New Rochelle,New York,10801,1850,2015-12-07,729021
304959,4,5,0.57,Mount Vernon,New York,10552,3744,2009-08-31,1975000
304969,6,2,0.04,Bronx,New York,10465,2340,2016-10-19,1188000
304978,2,2,0.06,Bronx,New York,10466,1324,2004-09-28,519000
304980,3,3,0.04,Bronx,New York,10466,1088,2017-01-05,599000
304991,5,3,0.17,New Rochelle,New York,10804,2100,2017-10-25,819000
304996,7,3,0.11,Mount Vernon,New York,10550,2700,2005-04-22,599500
305006,6,3,0.21,New Rochelle,New York,10805,3016,1994-08-22,990000
305012,3,2,0.11,Larchmont,New York,10538,2473,1992-03-12,879000
305024,3,2,0.11,Bronx,New York,10466,1408,1989-12-27,650000
305039,3,3,0.12,Yonkers,New York,10705,2030,2010-01-11,825000
305048,2,2,0.17,Mamaroneck,New York,10543,1120,1993-08-25,649000
305325,4,3,0.31,New Rochelle,New York,10804,2900,1998-07-06,1199000
305513,3,2,0.09,Bronx,New York,10475,560,2004-03-24,310000
305514,3,4,0.06,Bronx,New York,10460,2800,2014-05-16,750000
305517,4,3,0.05,Bronx,New York,10469,1890,2006-04-11,720000
305519,4,2,0.05,Mount Vernon,New York,10550,2178,2008-02-12,459900
305520,1,1,0.03,Port Washington,New York,11050,400,2005-03-23,349000
305521,2,3,5.3,Bronx,New York,10464,1639,2016-12-28,479000
305528,8,7,2.6,Sands Point,New York,11050,5997,1994-05-03,7500000
305529,7,3,0.05,Bronx,New York,10469,3150,2015-05-05,769999
305531,6,3,0.06,Bronx,New York,10466,2232,2019-06-24,875000
305537,4,4,2.14,New Rochelle,New York,10804,3000,1998-11-17,1299000
305544,2,2,0.04,Bronx,New York,10462,816,2019-07-22,549000
305545,3,3,0.06,Port Washington,New York,11050,1728,2016-02-26,629900
305549,6,3,0.08,Bronx,New York,10468,2496,2004-08-30,875000
305550,4,3,0.05,Wakefield,New York,10470,1500,2012-06-05,780000
305554,4,5,0.16,Mount Vernon,New York,10552,2307,1988-11-14,599995
305556,4,2,0.06,Bronx,New York,10464,2250,2003-10-01,695000
305559,14,6,0.05,Bronx,New York,10461,5103,2015-09-16,1799000
305566,4,4,0.06,Rye,New York,10580,2527,2005-04-15,1295000
305568,3,5,0.23,New Rochelle,New York,10804,3710,2005-04-29,1599000
305572,3,4,2.62,Port Washington,New York,11050,2400,1996-04-16,1098000
305573,6,3,0.05,Bronx,New York,10460,2184,2013-10-11,710000
305575,1,1,0.03,Bronx,New York,10464,448,1995-11-20,250000
305583,6,2,0.04,Bronx,New York,10453,2020,2019-08-20,799000
305585,9,4,0.03,Bronx,New York,10457,2550,2018-01-29,1195000
305586,7,11,2.4,Sands Point,New York,11050,8200,1986-06-13,5750000
305590,3,2,0.09,Rye,New York,10580,1274,2004-02-20,715000
305601,3,3,0.08,Bronx,New York,10465,1296,2010-05-26,749000
305609,3,3,0.1,Bronx,New York,10464,2294,2004-03-16,1299000
305623,5,7,1.28,Bronxville,New York,10708,7105,2013-03-06,7750000
305626,3,2,0.14,Mamaroneck,New York,10543,1702,2002-01-22,775000
305631,5,5,0.52,Eastchester,New York,10709,6500,2008-03-26,2900000
305649,5,4,1.27,Harrison,New York,10528,3822,1997-09-19,1950000
305679,5,2,0.07,Bronx,New York,10461,1970,2017-08-03,879000
305687,3,3,1.1,Rye,New York,10580,2955,2015-09-29,1400000
305694,6,6,0.71,New Rochelle,New York,10801,7796,1990-10-01,4900000
305715,9,6,0.08,Bronx,New York,10461,5094,2012-10-18,1595000
305716,4,5,1.5,Sands Point,New York,11050,4563,1987-09-22,2500000
305718,2,3,0.46,Mamaroneck,New York,10543,3002,1994-05-27,700000
305722,3,1,0.06,Bronx,New York,10461,1140,2020-04-29,555000
305724,1,1,17.0,Mamaroneck,New York,10543,825,2010-08-11,425000
305741,5,8,0.1,Bronx,New York,10475,4500,2018-05-10,1398000
305742,4,2,0.25,New York City,New York,10463,2002,2015-01-16,1195000
305770,3,2,0.1,Harrison,New York,10528,904,1987-02-27,600000
305774,5,3,0.07,Bronx,New York,10465,1600,1985-06-06,819999
305779,8,4,0.07,Bronx,New York,10458,1700,2011-05-27,729900
305780,5,4,0.09,Port Washington,New York,11050,2330,2018-02-07,1188000
305782,7,7,2.48,Sands Point,New York,11050,7000,1991-02-14,4500000
305800,6,8,4.4,Rye,New York,10580,9174,2017-06-19,5950000
305810,4,3,0.06,Bronx,New York,10465,2997,1999-06-15,857000
305825,4,4,0.18,Mamaroneck,New York,10543,2664,2018-03-20,799000
305830,5,2,0.07,Bronx,New York,10466,1440,2020-02-13,699000
305890,6,5,0.06,Bronx,New York,10469,2300,2009-04-01,839000
305891,3,2,0.26,Mamaroneck,New York,10543,1512,1988-12-27,649000
305900,6,7,3.14,Harrison,New York,10528,7141,1993-11-22,3800000
305902,8,4,0.03,Bronx,New York,10466,2961,2018-06-29,949999
305904,5,4,0.48,Mamaroneck,New York,10543,3429,2014-07-23,2595000
305914,5,4,0.14,New Rochelle,New York,10804,3260,2006-01-27,899999
305926,3,2,0.04,Bronx,New York,10469,1408,2006-12-01,549999
305950,6,10,2.52,Purchase,New York,10577,11691,2008-08-14,3299000
305952,3,4,0.06,Bronx,New York,10465,1776,2016-10-11,799000
305954,7,4,0.18,Bronx,New York,10461,2494,1997-01-24,1500000
305966,4,3,0.11,Mount Vernon,New York,10552,2900,2007-01-17,799000
305986,6,6,0.42,Bronxville,New York,10708,4889,1992-08-31,3650000
305995,6,6,1.16,Harrison,New York,10528,7554,2017-11-15,3495000
306003,5,3,0.09,Yonkers,New York,10704,1798,2012-10-01,749999
306006,5,4,0.85,Larchmont,New York,10538,3407,2002-04-16,1599999
306010,5,6,1.2,Bronxville,New York,10708,5288,1992-10-16,4995000
306015,4,3,0.2,Rye,New York,10580,2320,2015-02-20,1725000
306032,3,2,0.11,Bronx,New York,10464,1155,2017-06-22,700000
306039,3,1,0.13,Mount Vernon,New York,10552,1640,1996-09-23,575000
306040,4,3,0.62,Hartsdale,New York,10530,3340,2012-12-07,1295000
306067,7,4,0.11,Harrison,New York,10528,4402,2001-08-30,1300000
306201,5,5,0.66,Rye,New York,10580,4250,2021-10-18,2995000
306285,4,3,0.14,Port Washington,New York,11050,3400,2021-07-26,1799000
306332,3,2,0.16,Mamaroneck,New York,10543,1942,1992-05-22,879000
306335,4,3,0.19,Bronxville,New York,10708,2600,2001-08-29,1400000
306426,4,4,0.33,Rye Brook,New York,10573,3282,1992-02-11,1350000
306449,1,1,0.02,Rye Brook,New York,10573,805,2019-06-21,348000
306463,5,5,0.23,Rye,New York,10580,4162,1997-08-29,2195000
306533,4,4,1.4,Old Tappan,New Jersey,7675,3600,2004-01-30,1440000
306538,3,2,0.34,Red Bank,New Jersey,7701,2200,1999-10-25,485000
306540,2,2,0.01,Red Bank,New Jersey,7701,999,2002-02-07,260000
306541,3,2,0.5,Red Bank,New Jersey,7701,1578,1983-07-01,519000
306542,3,2,0.16,Red Bank,New Jersey,7701,1600,2017-11-22,625000
306544,2,2,0.04,Red Bank,New Jersey,7701,1459,2021-04-09,499000
306545,3,2,0.11,Red Bank,New Jersey,7701,1856,2011-01-31,549000
306546,3,2,0.22,Red Bank,New Jersey,7701,2169,2013-08-08,679900
306549,3,2,0.89,Red Bank,New Jersey,7701,1794,1999-04-13,859000
306550,3,3,0.2,Red Bank,New Jersey,7701,2308,2016-06-23,899900
306552,3,1,0.17,Old Bridge,New Jersey,7735,1056,2008-02-22,384900
306553,4,3,0.5,Manalapan,New Jersey,7726,3064,2004-07-21,695000
306554,4,2,0.17,Fords,New Jersey,8863,1680,1994-10-17,450000
306555,2,2,0.05,Old Bridge,New Jersey,8879,1160,2018-05-16,329900
306556,4,3,0.16,Port Monmouth,New Jersey,7758,2276,2018-08-07,549900
306557,2,3,0.04,Sayreville,New Jersey,8872,1760,1998-08-03,335000
306558,4,3,2.75,Howell,New Jersey,7731,3236,2015-07-31,899000
306559,3,2,0.23,Brick,New Jersey,8724,1515,2006-11-08,355500
306560,3,3,0.13,Monmouth Beach,New Jersey,7750,1825,1994-04-18,1215000
306561,5,3,0.72,Manalapan,New Jersey,7726,2000,2001-02-05,675000
306562,2,2,0.3,Neptune Township,New Jersey,7753,1400,2013-10-15,499900
306572,2,2,0.1,Brick,New Jersey,8723,1094,2006-09-13,290000
306578,1,1,0.01,Jackson,New Jersey,8527,943,2010-03-17,199000
306583,4,3,0.01,Lakewood,New Jersey,8701,2533,2015-09-22,625000
306584,5,3,0.01,Lakewood,New Jersey,8701,2654,2011-01-06,625000
306586,4,2,0.13,Fair Haven,New Jersey,7704,1550,2021-11-08,625000
306588,4,2,0.42,Fair Haven,New Jersey,7704,1648,2017-09-19,995000
306591,4,2,0.18,West Allenhurst,New Jersey,7711,1739,2019-06-07,950000
306594,3,3,0.29,Interlaken,New Jersey,7712,2276,2015-12-01,1080000
306595,3,4,0.03,Tinton Falls,New Jersey,7712,2435,1998-07-14,419000
306596,6,2,0.11,Asbury Park,New Jersey,7712,1920,2008-05-22,449900
306597,4,3,0.43,Ocean Township,New Jersey,7712,2483,1996-04-16,649900
306598,4,3,0.23,Ocean Township,New Jersey,7712,2395,1994-06-10,649000
306599,2,3,0.03,Ocean Township,New Jersey,7712,1940,1994-08-31,459000
306600,4,2,0.18,Ocean Township,New Jersey,7712,1632,1999-08-24,635000
306603,5,3,0.11,Ocean Township,New Jersey,7712,1850,2019-12-31,725000
306604,1,1,0.01,Atlantic Highlands,New Jersey,7716,728,2016-06-14,199900
306605,3,2,0.17,Atlantic Highlands,New Jersey,7716,1240,1987-11-30,435000
306606,4,1,0.18,Atlantic Highlands,New Jersey,7716,1665,1990-08-16,399900
306607,3,2,0.25,Atlantic Highlands,New Jersey,7716,1422,2000-11-20,550000
306608,4,5,1.53,Atlantic Highlands,New Jersey,7716,4000,2014-11-18,1399000
306610,3,2,0.65,Atlantic Highlands,New Jersey,7716,1728,1985-05-17,569000
306612,3,2,0.5,Atlantic Highlands,New Jersey,7716,1572,2016-07-01,570000
306614,3,3,0.39,Atlantic Highlands,New Jersey,7716,3200,2015-10-14,1150000
306618,4,2,0.16,Avon By The Sea,New Jersey,7717,2794,2000-07-11,1600000
306619,5,2,0.16,Avon By The Sea,New Jersey,7717,1789,2018-05-10,1695000
306622,3,2,0.29,Belford,New Jersey,7718,1356,2012-06-11,449999
306623,2,2,0.34,Belford,New Jersey,7718,1376,2015-12-10,399900
306625,4,2,0.17,Belford,New Jersey,7718,1850,2015-10-29,579000
306626,3,2,0.22,Belford,New Jersey,7718,1556,2018-09-10,460000
306629,5,6,0.87,Wall,New Jersey,7719,5180,2016-06-22,1199900
306630,3,3,0.29,Wall,New Jersey,7719,2600,2011-11-04,875000
306631,6,5,0.17,Belmar,New Jersey,7719,3037,2009-05-19,1799900
306633,1,1,0.01,Belmar,New Jersey,7719,848,2001-04-03,305000
306635,5,6,0.1,Belmar,New Jersey,7719,4800,2016-01-21,3499999
306636,4,3,0.11,Wall,New Jersey,7719,2792,1993-01-29,725000
306637,2,1,0.08,Belmar,New Jersey,7719,870,2012-10-18,452900
306638,2,1,0.14,Lake Como,New Jersey,7719,949,1997-07-02,425000
306639,4,2,0.1,Lake Como,New Jersey,7719,1684,2018-02-12,625000
306640,3,2,0.06,Belmar,New Jersey,7719,1330,2020-05-21,849900
306641,3,2,0.11,Wall,New Jersey,7719,1522,2019-03-15,525000
306642,3,2,0.06,Belmar,New Jersey,7719,1578,2012-07-24,699000
306645,3,2,0.07,Lake Como,New Jersey,7719,1164,1995-10-16,550000
306646,4,3,1.38,Belmar,New Jersey,7719,3492,2017-12-20,1440000
306647,4,4,1.38,Wall,New Jersey,7719,3565,1998-05-07,1699990
306648,2,1,0.08,Bradley Beach,New Jersey,7720,1030,1989-11-14,480000
306649,4,3,0.12,Bradley Beach,New Jersey,7720,2597,1999-06-24,1175000
306650,2,2,0.34,Bradley Beach,New Jersey,7720,1140,2006-12-19,569000
306653,4,2,0.06,Bradley Beach,New Jersey,7720,1456,1986-01-31,699900
306655,7,3,0.16,Bradley Beach,New Jersey,7720,2509,1986-05-28,1499900
306658,13,10,0.12,Bradley Beach,New Jersey,7720,7000,1986-12-04,1699000
306660,3,2,0.11,Cliffwood,New Jersey,7721,1165,2017-08-15,130000
306662,4,3,0.77,Cliffwood,New Jersey,7721,2144,1989-04-20,719900
306667,4,5,2.27,Colts Neck,New Jersey,7722,3368,2003-07-07,879000
306669,6,7,1.73,Colts Neck,New Jersey,7722,9116,2020-10-05,1849000
306672,5,3,1.26,Colts Neck,New Jersey,7722,3320,2017-06-02,825000
306673,5,8,2.5,Colts Neck,New Jersey,7722,5710,2007-11-08,1975000
306674,4,6,0.92,Colts Neck,New Jersey,7722,4418,2002-01-09,1139000
306675,5,7,2.24,Colts Neck,New Jersey,7722,7000,2010-01-27,2499000
306676,7,9,12.23,Colts Neck,New Jersey,7722,13176,2017-10-11,3299000
306677,3,3,1.29,Colts Neck,New Jersey,7722,3004,2013-06-07,920000
306678,5,7,2.25,Colts Neck,New Jersey,7722,5766,2004-08-20,1899990
306679,5,7,1.89,Colts Neck,New Jersey,7722,6112,2007-08-20,1695000
306681,4,2,0.84,Colts Neck,New Jersey,7722,2415,2019-07-12,745000
306682,5,5,3.5,Colts Neck,New Jersey,7722,6000,2004-05-13,1675000
306683,5,6,1.29,Colts Neck,New Jersey,7722,7000,2001-05-02,2099995
306685,5,5,1.1,Colts Neck,New Jersey,7722,4500,2015-09-04,1649000
306686,6,6,2.99,Colts Neck,New Jersey,7722,6200,2022-01-24,2999999
306691,3,2,0.21,Brick,New Jersey,8724,1278,1986-11-03,308000
306692,3,2,0.28,Brick,New Jersey,8724,1536,2019-07-23,469900
306693,4,3,0.35,Manalapan,New Jersey,7726,2368,1999-04-12,650000
306694,3,2,0.11,Point Pleasant,New Jersey,8742,1268,2015-03-17,529995
306696,4,3,0.11,Highlands,New Jersey,7732,2752,2020-02-06,925000
306703,4,3,0.23,Eatontown,New Jersey,7724,2680,2017-09-26,549999
306706,4,3,0.17,Tinton Falls,New Jersey,7724,2459,2000-05-26,619900
306707,4,3,0.47,Eatontown,New Jersey,7724,2656,2004-10-08,739000
306708,3,3,0.22,Tinton Falls,New Jersey,7724,1778,2016-04-13,599900
306709,4,3,0.52,Tinton Falls,New Jersey,7724,3173,2019-08-08,799900
306710,3,4,0.53,Eatontown,New Jersey,7724,1938,2019-04-30,624900
306713,4,2,0.56,Eatontown,New Jersey,7724,2834,2018-11-19,899000
306717,6,4,0.11,Keansburg,New Jersey,7734,2400,2018-04-25,449000
306718,6,2,0.05,Brooklyn,New York,11223,1632,1987-08-07,598000
306719,3,2,0.04,Brooklyn,New York,11229,1110,2019-08-12,534999
306721,5,3,0.13,Brooklyn,New York,11234,1600,1987-07-17,959000
306723,7,4,0.09,Brooklyn,New York,11229,3052,2017-03-22,1599000
306726,2,2,0.01,Tinton Falls,New Jersey,7712,1140,2015-07-09,330000
306728,3,2,0.11,Ocean Township,New Jersey,7712,1400,2021-04-26,549000
306731,3,2,0.11,Wall,New Jersey,7719,1000,1989-06-19,375000
306732,3,2,0.45,Brick,New Jersey,8724,1585,1993-05-26,315900
306733,3,2,0.24,Point Pleasant,New Jersey,8742,1441,2009-09-14,309000
306735,2,3,0.05,Eatontown,New Jersey,7724,2308,2017-09-07,649000
306736,4,3,0.18,Tinton Falls,New Jersey,7724,2500,2005-01-21,530000
306737,4,3,0.44,Eatontown,New Jersey,7724,2378,1993-09-28,749900
306740,3,1,0.62,Freehold,New Jersey,7728,1507,2000-07-25,299900
306742,6,4,1.72,Allenwood,New Jersey,8720,4242,2007-02-05,1099475
306747,10,7,0.72,Elberon,New Jersey,7740,10766,1998-01-05,1875000
306751,1,2,7.55,Monmouth Beach,New Jersey,7750,992,1993-08-24,525900
306752,2,1,0.17,Long Branch,New Jersey,7740,1223,1990-03-29,255900
306753,4,4,0.23,Brick,New Jersey,8724,3012,2007-07-17,475000
306754,4,1,0.08,Neptune Township,New Jersey,7753,1424,2017-03-16,299000
306756,5,4,1.13,Holmdel,New Jersey,7733,3214,1985-10-11,629900
306758,4,4,0.31,Freehold,New Jersey,7728,2527,2017-07-10,539500
306759,4,4,0.39,Brick,New Jersey,8724,2300,2021-11-18,499000
306763,5,6,0.51,Marlboro,New Jersey,7746,4449,2017-11-27,1150000
306765,12,5,0.17,Belmar,New Jersey,7719,4000,1991-10-02,2249000
306766,3,3,0.33,Middletown,New Jersey,7748,3069,2004-11-08,945000
306769,4,2,0.08,Neptune Township,New Jersey,7753,1440,2009-11-16,289900
306771,4,3,0.45,Marlboro,New Jersey,7746,2577,2017-01-31,711000
306772,3,1,0.22,Neptune Township,New Jersey,7753,1265,2018-05-30,449900
306773,2,2,0.11,Brick,New Jersey,8724,1419,2007-03-30,313900
306774,2,2,0.13,Brick,New Jersey,8724,1612,2005-09-08,450000
306775,4,2,0.18,West Long Branch,New Jersey,7764,2035,1998-03-10,439900
306779,3,2,0.28,Freehold,New Jersey,7728,2118,2017-08-29,485000
