,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
813,3,2,0.21,Hatillo,Puerto Rico,659,3515,,365000
814,4,3,0.15,Lajas,Puerto Rico,667,1857,,850000
815,4,2,0.06,Ponce,Puerto Rico,728,2268,,335000
816,4,2,0.09,Ponce,Puerto Rico,728,2710,,225000
823,6,3,0.07,Mayaguez,Puerto Rico,682,1858,,99000
829,4,2,0.23,Hatillo,Puerto Rico,659,1384,,130000
837,3,3,0.52,Mayaguez,Puerto Rico,682,2000,,380000
839,5,7,0.24,Rincon,Puerto Rico,677,4500,,3799000
840,6,5,0.14,Rincon,Puerto Rico,677,3625,,629000
842,2,1,0.07,Rincon,Puerto Rico,677,1000,,425000
857,3,1,0.36,Rincon,Puerto Rico,677,1214,,350000
870,12,4,0.12,Rincon,Puerto Rico,677,3000,,599000
957,5,3,0.39,Ponce,Puerto Rico,716,3100,,310000
1033,3,1,0.17,Juana Diaz,Puerto Rico,715,1080,,125000
1048,6,4,0.79,Orocovis,Puerto Rico,720,2345,,85000
1050,2,1,0.09,Toa Baja,Puerto Rico,949,1035,,55000
1052,6,2,0.03,Manati,Puerto Rico,674,1200,,29900
1057,3,2,0.09,Manati,Puerto Rico,674,2417,,70000
1059,7,4,0.69,Toa Alta,Puerto Rico,972,2106,,103000
1063,4,2,0.11,Vega Alta,Puerto Rico,692,2500,,254900
1064,3,2,0.09,Manati,Puerto Rico,674,951,,110000
1068,5,3,0.07,Manati,Puerto Rico,674,1700,,165000
1069,2,1,0.13,Vega Alta,Puerto Rico,692,1694,,100000
1073,4,2,0.15,Vega Alta,Puerto Rico,692,6458,,105000
1075,5,3,0.21,Vega Alta,Puerto Rico,692,3080,,170000
1077,3,1,0.04,Manati,Puerto Rico,674,595,,19900
1078,3,2,0.07,Vega Alta,Puerto Rico,692,800,,49300
1079,3,1,0.16,Corozal,Puerto Rico,783,832,,75500
1081,3,2,0.26,Toa Alta,Puerto Rico,953,1000,,80000
1082,3,2,0.1,Arecibo,Puerto Rico,613,1211,,175000
1083,3,1,0.08,Vega Baja,Puerto Rico,693,770,,32000
1085,3,3,0.36,Barranquitas,Puerto Rico,794,1015,,145000
1090,3,1,0.15,Toa Alta,Puerto Rico,953,2092,,70000
1092,4,2,0.15,Toa Baja,Puerto Rico,949,1970,,169000
1100,4,3,0.15,Manati,Puerto Rico,674,568,,300000
1102,6,2,0.39,Coamo,Puerto Rico,725,2329,,115000
1103,3,1,0.49,Vega Alta,Puerto Rico,692,945,,73700
1104,2,1,0.19,Vega Baja,Puerto Rico,692,959,,59000
1105,4,3,0.25,Toa Alta,Puerto Rico,953,1490,,82000
1106,6,3,0.08,Vega Baja,Puerto Rico,693,1928,,96000
1107,5,2,0.09,Morovis,Puerto Rico,687,1414,,135000
1108,3,1,0.08,Coamo,Puerto Rico,769,1009,,57000
1110,2,1,0.02,Manati,Puerto Rico,674,896,,30000
1111,3,2,1.15,Coamo,Puerto Rico,765,1326,,167000
1112,7,2,0.03,Toa Baja,Puerto Rico,949,1130,,43700
1113,2,1,0.03,Manati,Puerto Rico,674,784,,58000
1114,3,2,0.1,Fajardo,Puerto Rico,738,1150,,73300
1115,6,3,0.08,Vega Baja,Puerto Rico,693,1900,,75000
1116,3,1,0.18,Toa Alta,Puerto Rico,953,750,,70500
1123,3,1,0.07,Florida,Puerto Rico,650,800,,115000
1124,3,2,0.15,Comerio,Puerto Rico,782,996,,94000
1127,3,2,0.21,Manati,Puerto Rico,674,954,,125400
1128,4,2,0.13,Vega Alta,Puerto Rico,692,1784,,305000
1129,3,2,0.11,Vega Baja,Puerto Rico,693,900,,98000
1133,3,2,0.07,Toa Alta,Puerto Rico,953,1093,,99000
1135,5,4,0.26,Vega Alta,Puerto Rico,692,2817,,600000
1136,4,2,0.15,Toa Baja,Puerto Rico,951,1600,,120000
1137,6,2,8.42,Vega Baja,Puerto Rico,693,1170,,79000
1138,2,2,0.38,Vega Alta,Puerto Rico,692,1000,,67500
1139,2,2,0.57,Corozal,Puerto Rico,783,800,,52000
1144,3,2,0.42,Vega Alta,Puerto Rico,692,1000,,88000
1146,3,2,0.09,Morovis,Puerto Rico,687,1512,,94000
1150,4,2,0.08,Toa Baja,Puerto Rico,949,1800,,145000
1151,4,3,0.12,Vega Baja,Puerto Rico,693,1335,,205000
1158,6,5,0.24,Vega Baja,Puerto Rico,693,2800,,295000
1165,4,2,0.11,Toa Baja,Puerto Rico,953,1889,,240000
1168,3,1,0.17,Vega Baja,Puerto Rico,693,824,,71000
1170,6,3,0.18,Vega Baja,Puerto Rico,693,2371,,189000
1171,3,2,0.13,Naranjito,Puerto Rico,719,981,,62000
1172,3,1,0.07,Corozal,Puerto Rico,783,742,,65000
1175,3,1,0.13,Corozal,Puerto Rico,783,1103,,125000
1178,2,1,0.23,Naranjito,Puerto Rico,719,620,,70000
1179,4,2,0.44,Toa Alta,Puerto Rico,953,1328,,125000
1186,4,4,1.11,Orocovis,Puerto Rico,720,7336,,1200000
1190,3,1,1.12,Vega Alta,Puerto Rico,694,850,,268000
1192,3,2,0.11,Vega Alta,Puerto Rico,692,1626,,270000
1212,6,3,0.07,Hatillo,Puerto Rico,659,1819,,135000
1220,3,1,0.07,Santa Isabel,Puerto Rico,757,704,,80000
1249,3,3,0.02,Santa Isabel,Puerto Rico,757,1372,,105000
1272,3,1,0.08,Santa Isabel,Puerto Rico,757,683,,67000
1281,3,1,0.18,Santa Isabel,Puerto Rico,757,1020,,75000
1287,3,2,0.18,Santa Isabel,Puerto Rico,757,1166,,59000
1317,4,2,0.12,Aguadilla,Puerto Rico,605,1800,,210000
1319,3,2,0.13,Aguadilla,Puerto Rico,605,1123,,113000
1334,3,1,0.08,Isabela,Puerto Rico,662,939,,65000
1393,2,2,0.26,Rincon,Puerto Rico,677,1352,,399000
1394,3,3,0.88,Rincon,Puerto Rico,677,1729,,545000
1398,3,1,0.08,Isabela,Puerto Rico,662,840,,68000
1696,3,2,0.24,Guanica,Puerto Rico,653,1462,,119500
1756,3,1,0.07,Hormigueros,Puerto Rico,660,842,,100000
1759,3,3,0.17,Isabela,Puerto Rico,662,4544,,170000
1764,2,1,0.07,Isabela,Puerto Rico,662,700,,60000
1768,5,4,0.1,Isabela,Puerto Rico,662,2500,,220000
1770,3,3,8.0,Isabela,Puerto Rico,662,1458,,260000
1771,6,5,0.09,Isabela,Puerto Rico,662,1500,,300000
1772,2,2,0.82,Isabela,Puerto Rico,662,1671,,599900
1773,9,5,0.14,Isabela,Puerto Rico,662,4500,,900000
1776,6,4,1.5,Isabela,Puerto Rico,662,3739,,975000
1852,4,3,0.31,Manati,Puerto Rico,674,2200,,450000
1854,4,5,0.25,Manati,Puerto Rico,674,2700,,600000
1856,5,3,0.28,Manati,Puerto Rico,674,3000,,3100000
1866,2,2,0.02,Rincon,Puerto Rico,677,1183,,295000
1873,5,4,0.25,Rincon,Puerto Rico,677,2500,,540000
1880,8,5,0.27,Rincon,Puerto Rico,677,6345,,2150000
1881,3,2,4.37,Quebradillas,Puerto Rico,678,1164,,260000
1884,4,3,0.78,Quebradillas,Puerto Rico,678,3154,,2500000
1907,4,3,0.12,Mayaguez,Puerto Rico,680,2143,,199900
1908,6,4,0.1,Mayaguez,Puerto Rico,680,2130,,143000
1911,3,2,0.59,Mayaguez,Puerto Rico,680,2000,,165000
1912,4,5,0.17,Mayaguez,Puerto Rico,680,2081,,320000
1914,4,2,0.08,Mayaguez,Puerto Rico,680,2214,,125000
1916,4,1,0.13,Mayaguez,Puerto Rico,680,1400,,165000
2274,6,2,1.46,Aibonito,Puerto Rico,705,2026,,149995
2276,5,3,0.03,Aibonito,Puerto Rico,705,2400,,74900
2357,6,4,0.23,Aibonito,Puerto Rico,705,2187,,70000
2371,3,2,0.22,Aibonito,Puerto Rico,705,800,,120000
2423,3,2,0.09,Aibonito,Puerto Rico,705,900,,85000
2458,6,6,1.07,Naranjito,Puerto Rico,719,1830,,220000
2469,3,1,0.11,Barranquitas,Puerto Rico,794,879,,70000
2651,4,2,0.12,Mayaguez,Puerto Rico,682,1300,,90000
2662,3,2,1.21,San Sebastian,Puerto Rico,685,1100,,92000
2675,5,2,0.25,Morovis,Puerto Rico,687,1620,,60000
2678,3,2,0.15,Arecibo,Puerto Rico,688,1108,,115000
2679,3,2,0.44,Sabana Hoyos,Puerto Rico,688,1200,,135000
2744,3,2,0.07,Vega Alta,Puerto Rico,692,1150,,125000
2746,3,3,0.11,Vega Alta,Puerto Rico,692,1626,,270000
2748,4,5,0.72,Vega Alta,Puerto Rico,692,5460,,659000
2749,3,2,0.03,Vega Alta,Puerto Rico,692,1564,,475000
2751,7,6,0.25,Vega Alta,Puerto Rico,692,4072,,695000
2753,3,2,0.09,Catano,Puerto Rico,692,1007,,154150
2754,3,3,0.49,Vega Alta,Puerto Rico,692,3600,,1300000
2757,4,2,0.09,Catano,Puerto Rico,692,1639,,185000
2759,4,3,0.11,Vega Alta,Puerto Rico,692,2800,,715000
2765,4,2,0.11,Toa Alta,Puerto Rico,693,2030,,182000
2767,3,2,0.38,Vega Baja,Puerto Rico,693,982,,185000
2769,4,3,0.14,Vega Baja,Puerto Rico,693,1960,,300000
2772,3,4,0.03,Vega Baja,Puerto Rico,693,1605,,225000
2773,4,3,0.1,Vega Baja,Puerto Rico,693,1975,,125000
2782,6,6,0.45,San German,Puerto Rico,683,4500,,647900
2806,4,2,0.09,Vega Baja,Puerto Rico,694,1116,,105000
2844,3,2,0.07,San Juan,Puerto Rico,698,1100,,220000
2850,5,2,0.1,Guaynabo,Puerto Rico,965,1655,,59900
2851,5,3,0.07,San Juan,Puerto Rico,921,2100,,189000
2852,4,2,0.09,Guayama,Puerto Rico,784,852,,75000
2854,3,2,0.09,Guaynabo,Puerto Rico,969,1250,,195000
2855,3,2,0.1,Caguas,Puerto Rico,725,1086,,144900
2856,4,2,0.07,San Juan,Puerto Rico,924,1224,,120000
2857,3,2,0.33,Gurabo,Puerto Rico,794,1190,,204000
2858,4,3,0.3,San Juan,Puerto Rico,926,1500,,174900
2859,4,2,0.1,Aguas Buenas,Puerto Rico,703,3138,,225000
2860,3,1,0.06,Caguas,Puerto Rico,727,850,,150000
2861,3,2,0.14,San Lorenzo,Puerto Rico,754,2330,,240000
2863,3,2,0.42,Gurabo,Puerto Rico,778,2000,,295000
2864,3,2,0.08,Caguas,Puerto Rico,725,1150,,152000
2865,6,4,0.37,Bayamon,Puerto Rico,956,2451,,240000
2866,7,5,0.08,San Juan,Puerto Rico,920,2000,,210000
2867,3,2,0.07,Bayamon,Puerto Rico,956,750,,104000
2868,4,2,0.16,Guaynabo,Puerto Rico,927,2528,,550000
2869,4,2,0.1,San Juan,Puerto Rico,926,1321,,150000
2870,3,1,0.09,Guaynabo,Puerto Rico,969,1000,,185000
2871,4,3,0.05,San Juan,Puerto Rico,926,1312,,188000
2872,7,6,1.08,San Juan,Puerto Rico,969,7246,,3200000
2873,4,2,0.31,Cayey,Puerto Rico,737,3300,,475000
2875,6,7,0.26,Guaynabo,Puerto Rico,966,7037,,3000000
2876,2,1,0.1,Bayamon,Puerto Rico,956,730,,156000
2877,5,5,0.32,San Juan,Puerto Rico,927,6000,,2275000
2878,3,2,0.14,San Juan,Puerto Rico,921,1569,,350000
2879,4,2,0.15,Guaynabo,Puerto Rico,966,2000,,650000
2880,4,3,0.16,Guaynabo,Puerto Rico,969,3540,,598000
2881,5,4,0.25,San Juan,Puerto Rico,926,3123,,2000000
2887,4,3,0.27,Aibonito,Puerto Rico,705,2500,,325000
2889,4,1,0.14,Bayamon,Puerto Rico,956,1100,,70000
2891,2,2,0.04,Guayama,Puerto Rico,784,749,,55000
2892,3,1,0.06,Caguas,Puerto Rico,725,868,,69000
2893,4,2,0.12,Guayama,Puerto Rico,784,1500,,125000
2894,2,1,0.12,Cayey,Puerto Rico,736,600,,63900
2895,4,2,0.58,Cidra,Puerto Rico,739,1294,,105000
2898,5,2,0.09,Arroyo,Puerto Rico,714,1500,,85000
2899,4,2,0.11,Guayama,Puerto Rico,784,1564,,105000
2901,5,4,1.4,Bayamon,Puerto Rico,956,4956,,1200000
2905,3,2,3.6,Cidra,Puerto Rico,639,2364,,225000
2911,4,2,0.59,Aguas Buenas,Puerto Rico,703,2000,,235000
2914,3,2,28.99,Patillas,Puerto Rico,723,2396,,600000
2915,4,3,0.11,Caguas,Puerto Rico,727,2780,,485000
2918,3,2,0.1,Patillas,Puerto Rico,723,921,,79000
2922,7,6,0.97,Cidra,Puerto Rico,739,2049,,350000
2923,4,4,0.14,Caguas,Puerto Rico,727,3311,,675000
2924,3,1,0.08,Caguas,Puerto Rico,725,1000,,120000
2925,3,2,0.5,Bayamon,Puerto Rico,961,1894,,500000
2927,7,4,0.5,Guaynabo,Puerto Rico,969,3673,,650000
2928,3,1,0.05,Aguas Buenas,Puerto Rico,703,950,,54500
2930,2,1,0.07,Aguas Buenas,Puerto Rico,703,683,,77500
2931,4,3,0.25,Aguas Buenas,Puerto Rico,703,2440,,285000
2933,5,2,0.49,Aguas Buenas,Puerto Rico,703,3400,,695000
2935,3,3,0.08,Carolina,Puerto Rico,982,1056,,60000
2936,6,6,0.08,Bayamon,Puerto Rico,957,1811,,94900
2939,6,3,0.08,Toa Alta,Puerto Rico,953,1382,,120000
2940,4,1,0.09,Loiza,Puerto Rico,772,1320,,75000
2942,4,3,0.43,Gurabo,Puerto Rico,778,3171,,253000
2943,3,1,0.08,Carolina,Puerto Rico,985,1776,,130900
2945,7,6,0.06,Carolina,Puerto Rico,985,3000,,164000
2950,3,2,0.09,Gurabo,Puerto Rico,778,2100,,260000
2958,12,9,0.18,Bayamon,Puerto Rico,959,850,,450000
2963,1,1,0.07,San Juan,Puerto Rico,995,4180,,410000
2964,4,2,0.42,Maunabo,Puerto Rico,707,1289,,73500
2965,3,2,882.0,Maunabo,Puerto Rico,707,1159,,175000
2966,3,2,0.29,Maunabo,Puerto Rico,707,1068,,110000
2967,3,2,13.47,Maunabo,Puerto Rico,707,1159,,200000
2968,2,1,0.41,Maunabo,Puerto Rico,707,650,,99900
2969,4,2,0.09,Maunabo,Puerto Rico,707,1800,,210000
2970,4,3,0.29,Maunabo,Puerto Rico,707,2300,,385000
2971,4,2,0.05,Humacao,Puerto Rico,791,1443,,63000
2972,3,3,0.42,San Lorenzo,Puerto Rico,754,997,,86000
2973,4,2,0.16,Humacao,Puerto Rico,791,1516,,67500
2975,3,1,0.05,Yabucoa,Puerto Rico,767,900,,56400
2976,3,2,0.07,Naguabo,Puerto Rico,718,890,,79000
2977,3,2,282.71,San Lorenzo,Puerto Rico,754,1295,,130000
2979,3,2,0.09,Las Piedras,Puerto Rico,771,1170,,122000
2980,4,3,0.78,Las Piedras,Puerto Rico,771,3500,,290000
2984,3,1,0.06,Humacao,Puerto Rico,791,799,,78000
2985,3,2,0.07,Yabucoa,Puerto Rico,767,849,,85000
2988,3,2,0.17,Humacao,Puerto Rico,791,1044,,136000
2989,3,1,0.07,Humacao,Puerto Rico,741,841,,60000
2993,3,2,0.5,Humacao,Puerto Rico,791,1201,,175000
3003,4,3,0.19,Humacao,Puerto Rico,791,2183,,879000
3004,3,3,0.06,Humacao,Puerto Rico,791,2200,,575000
3005,4,4,0.31,Caguas,Puerto Rico,726,3947,,769000
3007,3,1,0.17,Arroyo,Puerto Rico,714,870,,43000
3008,5,2,0.08,Arroyo,Puerto Rico,714,1393,,63900
3009,3,1,0.08,Arroyo,Puerto Rico,714,900,,66500
3010,4,1,0.09,Arroyo,Puerto Rico,714,900,,59100
3018,3,2,0.04,Bayamon,Puerto Rico,956,1156,,110000
3029,3,1,0.1,Bayamon,Puerto Rico,956,1000,,149000
3031,3,1,0.08,Toa Alta,Puerto Rico,953,900,,149900
3048,3,3,0.09,Ponce,Puerto Rico,715,4300,,499999
3049,3,1,0.09,Salinas,Puerto Rico,751,870,,49900
3083,3,2,0.05,Ponce,Puerto Rico,716,860,,126300
3086,5,3,0.32,Naguabo,Puerto Rico,716,1604,,150000
3089,8,10,0.14,Ponce,Puerto Rico,717,6154,,875000
3091,3,1,0.01,Ponce,Puerto Rico,717,822,,168000
3092,3,3,2.89,Ponce,Puerto Rico,717,2400,,220000
3094,3,1,0.06,Naguabo,Puerto Rico,718,2723,,70000
3095,10,5,0.12,Naguabo,Puerto Rico,718,1582,,75000
3096,2,1,0.13,Naguabo,Puerto Rico,718,741,,51700
3097,3,2,1.03,Naguabo,Puerto Rico,718,1977,,135450
3098,3,2,0.06,Naguabo,Puerto Rico,718,1019,,40000
3099,3,2,1.09,Naguabo,Puerto Rico,718,2229,,385000
3100,4,2,0.25,Naguabo,Puerto Rico,718,3600,,499950
3101,4,4,0.49,Naguabo,Puerto Rico,718,1631,,499000
3102,3,2,0.52,Naguabo,Puerto Rico,718,2300,,550000
3103,2,1,40.8,Naguabo,Puerto Rico,718,900,,1500000
3105,3,2,0.46,Naranjito,Puerto Rico,719,1318,,50000
3106,2,1,0.97,Naranjito,Puerto Rico,719,1500,,55000
3131,4,2,0.03,Toa Baja,Puerto Rico,949,1111,,125000
3253,4,2,0.09,Trujillo Alto,Puerto Rico,976,2329,,71900
3254,2,1,0.12,Cidra,Puerto Rico,739,1000,,50000
3255,3,3,0.07,BayamÃ³n,Puerto Rico,959,1115,,65000
3256,5,2,0.04,Guayama,Puerto Rico,784,1800,,53000
3257,3,2,0.08,Bayamon,Puerto Rico,956,1050,,85000
3258,4,3,0.1,Cidra,Puerto Rico,739,1750,,135000
3259,4,2,0.08,Humacao,Puerto Rico,791,1000,,81700
3260,3,2,0.0,Gurabo,Puerto Rico,778,1409,,110000
3261,3,2,0.13,Patillas,Puerto Rico,723,1326,,72600
3262,6,4,0.14,Caguas,Puerto Rico,727,2499,,340000
3263,3,2,0.1,San Juan,Puerto Rico,926,1388,,182995
3264,4,3,0.32,San Juan,Puerto Rico,926,2500,,224995
3266,4,3,1.0,Toa Alta,Puerto Rico,953,2396,,163600
3267,3,1,0.07,Trujillo Alto,Puerto Rico,976,800,,90800
3268,3,2,0.21,Toa Alta,Puerto Rico,953,1000,,73000
3277,10,4,0.08,San Juan,Puerto Rico,915,2905,,175000
3278,4,2,0.09,Carolina,Puerto Rico,983,1072,,119000
3293,3,2,0.13,Santa Isabel,Puerto Rico,757,2198,,210000
3319,3,2,0.57,Guayama,Puerto Rico,784,1000,,67000
3321,3,2,0.07,Guayama,Puerto Rico,784,1264,,95000
3322,4,5,0.37,Yabucoa,Puerto Rico,767,4902,,300000
3323,4,1,0.36,Bayamon,Puerto Rico,956,1071,,81000
3326,7,3,0.06,Caguas,Puerto Rico,725,1410,,67000
3327,4,2,0.34,San Lorenzo,Puerto Rico,754,1100,,185000
3328,3,1,0.06,Caguas,Puerto Rico,725,2447,,97000
3329,3,1,0.12,Bayamon,Puerto Rico,957,810,,85800
3331,3,2,0.09,Cidra,Puerto Rico,739,920,,118000
3334,3,1,0.3,San Juan,Puerto Rico,924,900,,93300
3335,3,2,0.04,Bayamon,Puerto Rico,956,1039,,79000
3336,6,5,0.14,Juncos,Puerto Rico,777,2790,,93500
3337,3,3,0.17,Cidra,Puerto Rico,739,14000,,98400
3339,4,2,0.09,San Juan,Puerto Rico,926,1000,,145000
3340,3,3,0.74,Juncos,Puerto Rico,777,2200,,250000
3341,7,6,0.54,Guaynabo,Puerto Rico,969,7920,,2985000
3342,6,3,0.09,BayamÃ³n,Puerto Rico,959,1764,,165000
3343,5,5,0.25,Guaynabo,Puerto Rico,969,4120,,1350000
3345,3,2,0.27,Bayamon,Puerto Rico,959,1390,,118800
3346,6,4,0.25,Bayamon,Puerto Rico,961,2705,,127600
3347,3,2,0.15,Bayamon,Puerto Rico,957,1197,,110000
3348,7,3,0.09,Caguas,Puerto Rico,925,2087,,85000
3350,7,4,0.12,Cayey,Puerto Rico,736,3800,,210000
3351,4,3,0.16,Guaynabo,Puerto Rico,969,2308,,319900
3352,3,2,0.11,Guaynabo,Puerto Rico,969,1896,,265000
3353,5,5,0.13,Guaynabo,Puerto Rico,969,3240,,550000
3354,2,1,0.07,Caguas,Puerto Rico,725,953,,110000
3355,7,5,0.5,Caguas,Puerto Rico,725,3312,,302400
3356,3,2,0.13,Bayamon,Puerto Rico,956,1300,,127000
3357,3,1,0.09,Caguas,Puerto Rico,725,920,,142500
3358,6,3,0.25,San Juan,Puerto Rico,926,5700,,1750000
3359,5,2,0.97,San Juan,Puerto Rico,926,3500,,900000
3360,3,2,0.3,Caguas,Puerto Rico,725,1777,,66000
3362,3,2,0.67,Yabucoa,Puerto Rico,767,857,,75100
3363,3,1,0.8,Guayama,Puerto Rico,784,952,,75000
3365,4,4,0.09,Caguas,Puerto Rico,725,1280,,105000
3366,3,2,0.97,Gurabo,Puerto Rico,778,906,,76000
3367,3,1,0.1,Guayama,Puerto Rico,784,800,,67000
3368,6,3,0.22,Bayamon,Puerto Rico,956,1240,,195000
3369,3,5,0.39,Bayamon,Puerto Rico,959,2608,,295000
3370,11,5,1.34,Cayey,Puerto Rico,736,2100,,220000
3371,3,2,0.13,Patillas,Puerto Rico,723,900,,49000
3375,4,2,0.08,Bayamon,Puerto Rico,956,1822,,83500
3376,8,5,0.08,Bayamon,Puerto Rico,956,2364,,149000
3377,3,2,0.1,Cayey,Puerto Rico,736,1450,,149000
3378,4,2,0.48,Guaynabo,Puerto Rico,965,1700,,285000
3380,5,3,0.37,BayamÃ³n,Puerto Rico,957,3154,,495000
3381,3,3,0.1,Cayey,Puerto Rico,736,1700,,190000
3382,4,2,0.08,Bayamon,Puerto Rico,959,1480,,175000
3383,4,2,0.09,Bayamon,Puerto Rico,956,1254,,104200
3384,3,2,0.29,Caguas,Puerto Rico,725,1152,,110100
3385,4,2,0.08,Guayama,Puerto Rico,784,1050,,106000
3386,6,3,0.08,Bayamon,Puerto Rico,956,1625,,125000
3387,5,3,0.5,Guaynabo,Puerto Rico,966,5600,,1800000
3388,5,4,0.89,Cayey,Puerto Rico,736,6000,,1500000
3389,4,3,0.12,Guaynabo,Puerto Rico,966,1700,,410000
3405,3,2,0.21,Juncos,Puerto Rico,777,802,,97000
3409,3,1,0.05,Catano,Puerto Rico,962,800,,90000
3413,6,3,0.06,San Juan,Puerto Rico,920,3466,,135000
3426,2,1,0.05,Catano,Puerto Rico,962,1025,,56700
3431,3,2,0.09,Juncos,Puerto Rico,777,1160,,120000
3432,7,5,0.09,San Juan,Puerto Rico,924,2321,,139000
3434,3,2,0.1,Trujillo Alto,Puerto Rico,976,1050,,127000
3436,3,1,0.12,Toa Baja,Puerto Rico,949,1000,,106100
3439,3,1,0.05,Catano,Puerto Rico,962,872,,73000
3440,6,4,0.12,San Juan,Puerto Rico,911,2295,,1820000
3442,6,1,0.21,San Juan,Puerto Rico,920,756,,80000
3444,3,2,0.02,Juncos,Puerto Rico,777,720,,69900
3446,5,2,0.08,Carolina,Puerto Rico,987,1700,,101000
3449,4,2,0.04,San Juan,Puerto Rico,915,1357,,96000
3451,2,2,0.97,Rio Grande,Puerto Rico,745,1441,,195000
3452,6,3,0.07,San Juan,Puerto Rico,920,1841,,95000
3454,3,2,1.15,Toa Baja,Puerto Rico,949,1166,,110000
3457,1,1,0.09,Toa Baja,Puerto Rico,949,3767,,85000
3460,4,3,0.12,San Juan,Puerto Rico,907,3750,,749000
3462,8,7,0.07,San Juan,Puerto Rico,907,2500,,750000
3467,3,2,0.93,Carolina,Puerto Rico,979,1200,,90000
3468,2,1,3.4,Trujillo Alto,Puerto Rico,926,850,,74900
3471,4,2,0.07,San Juan,Puerto Rico,920,1200,,200000
3476,3,2,0.08,Carolina,Puerto Rico,979,777,,123900
3477,4,3,0.1,Guaynabo,Puerto Rico,966,2700,,250000
3479,3,1,0.04,San Juan,Puerto Rico,926,900,,110000
3480,8,6,0.12,San Juan,Puerto Rico,909,4111,,850000
3482,3,2,0.18,San Juan,Puerto Rico,926,1200,,385000
3485,3,2,0.04,San Juan,Puerto Rico,901,3176,,1600000
3486,4,3,0.09,Fajardo,Puerto Rico,738,3500,,112500
3487,3,2,2.57,Carolina,Puerto Rico,983,1264,,68100
3492,3,2,0.55,Trujillo Alto,Puerto Rico,976,1816,,140000
3493,3,1,0.07,San Juan,Puerto Rico,907,1374,,66500
3500,2,1,0.06,San Juan,Puerto Rico,915,616,,43000
3508,2,1,0.15,San Juan,Puerto Rico,909,598,,215000
3511,4,4,0.06,San Juan,Puerto Rico,911,2634,,495000
3514,3,2,0.07,Trujillo Alto,Puerto Rico,926,900,,114900
3516,7,6,0.32,Trujillo Alto,Puerto Rico,976,5508,,1100000
3517,5,2,0.08,Bayamon,Puerto Rico,958,2000,,135300
3518,3,2,0.08,Toa Baja,Puerto Rico,949,1260,,72000
3520,3,1,0.04,San Juan,Puerto Rico,915,786,,51450
3524,6,3,0.06,San Juan,Puerto Rico,921,2016,,91500
3527,3,1,0.04,San Juan,Puerto Rico,915,725,,56000
3530,3,3,0.06,San Juan,Puerto Rico,920,1340,,86450
3531,3,1,0.06,Cayey,Puerto Rico,736,750,,69000
3532,3,2,1.18,Bayamon,Puerto Rico,959,1390,,109400
3534,4,2,0.08,San Juan,Puerto Rico,920,1204,,175000
3536,3,2,0.32,Bayamon,Puerto Rico,959,1200,,145000
3537,3,1,0.09,Bayamon,Puerto Rico,961,1000,,160000
3538,6,4,0.12,San Juan,Puerto Rico,917,2503,,219000
3539,3,2,0.08,Toa Alta,Puerto Rico,953,992,,150000
3540,6,4,0.12,San Juan,Puerto Rico,918,3498,,240000
3541,3,1,0.16,Trujillo Alto,Puerto Rico,976,567,,125000
3543,3,2,0.94,San Juan,Puerto Rico,926,1288,,134000
3544,3,2,0.03,Toa Baja,Puerto Rico,949,1250,,115000
3545,3,1,0.74,San Juan,Puerto Rico,918,2500,,329000
3547,3,3,0.49,Guaynabo,Puerto Rico,965,2372,,161000
3551,3,1,0.17,Toa Alta,Puerto Rico,953,1027,,92500
3552,3,1,0.08,Toa Baja,Puerto Rico,949,950,,73400
3554,4,2,0.09,San Juan,Puerto Rico,927,1644,,135000
3557,3,2,0.2,Toa Alta,Puerto Rico,953,1290,,150000
3558,3,2,0.09,Cidra,Puerto Rico,739,930,,92000
3559,3,1,0.06,Trujillo Alto,Puerto Rico,976,827,,114000
3560,3,2,0.06,Guaynabo,Puerto Rico,965,1953,,228000
3561,4,2,0.09,Toa Alta,Puerto Rico,949,1225,,140000
3562,4,2,0.05,Guaynabo,Puerto Rico,969,1200,,169000
3563,4,2,0.09,Guaynabo,Puerto Rico,966,2064,,525000
3564,4,3,0.32,Guaynabo,Puerto Rico,969,4453,,1175000
3565,4,2,0.09,Bayamon,Puerto Rico,959,1100,,124000
3566,5,3,0.27,San Juan,Puerto Rico,927,3559,,835000
3567,4,2,0.1,Trujillo Alto,Puerto Rico,976,2303,,350000
3568,2,2,0.07,San Juan,Puerto Rico,907,2883,,1950000
3569,5,3,0.25,San Juan,Puerto Rico,926,4000,,1299000
3570,5,5,0.27,Guaynabo,Puerto Rico,966,3160,,849000
3576,2,1,1.45,Cidra,Puerto Rico,739,653,,69000
3577,3,2,1.19,San Lorenzo,Puerto Rico,754,1616,,128000
3579,4,2,0.28,Caguas,Puerto Rico,725,1500,,160000
3581,4,5,0.24,Gurabo,Puerto Rico,778,3840,,315000
3582,8,4,0.08,San Juan,Puerto Rico,921,3000,,122000
3583,3,2,0.05,Bayamon,Puerto Rico,957,1759,,154000
3585,4,2,0.32,Cidra,Puerto Rico,739,1720,,299000
3587,3,1,1.02,Caguas,Puerto Rico,725,1167,,100000
3588,3,3,0.28,Cidra,Puerto Rico,739,970,,130000
3590,4,2,0.12,Bayamon,Puerto Rico,959,1404,,125000
3591,3,2,0.09,Bayamon,Puerto Rico,959,991,,103000
